Step,Information:,X=2p,Run:,1/20
1.00000000000000e+001,2.61729045026740e+002,-4.48935915183798e+002,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+001,2.47381352357326e+002,-3.57523556689033e+002,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+001,2.38287591222794e+002,-2.84401693161837e+002,3.16979000000000e-012,0.00000000000000e+000
1.99526231496888e+001,2.32533558566411e+002,-2.26047776715142e+002,3.16979000000000e-012,0.00000000000000e+000
2.51188643150958e+001,2.28896750520033e+002,-1.79541866458935e+002,3.16979000000000e-012,0.00000000000000e+000
3.16227766016838e+001,2.26599957211597e+002,-1.42501847403465e+002,3.16979000000000e-012,0.00000000000000e+000
3.98107170553498e+001,2.25150526459501e+002,-1.13002712378758e+002,3.16979000000000e-012,0.00000000000000e+000
5.01187233627273e+001,2.24236838558220e+002,-8.94973883495687e+001,3.16979000000000e-012,0.00000000000000e+000
6.30957344480194e+001,2.23662167549941e+002,-7.07461181622708e+001,3.16979000000000e-012,0.00000000000000e+000
7.94328234724283e+001,2.23302666291536e+002,-5.57563652054007e+001,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+002,2.23080811970796e+002,-4.37329463662230e+001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+002,2.22948741612442e+002,-3.40372100414558e+001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+002,2.22877943039935e+002,-2.61538382163795e+001,3.16979000000000e-012,0.00000000000000e+000
1.99526231496888e+002,2.22853096280605e+002,-1.96639063184097e+001,3.16979000000000e-012,0.00000000000000e+000
2.51188643150958e+002,2.22868732653287e+002,-1.42230132421598e+001,3.16979000000000e-012,0.00000000000000e+000
3.16227766016839e+002,2.22927959693966e+002,-9.54352850764447e+000,3.16979000000000e-012,0.00000000000000e+000
3.98107170553498e+002,2.23042894789969e+002,-5.38028338946524e+000,3.16979000000000e-012,0.00000000000000e+000
5.01187233627273e+002,2.23236698454313e+002,-1.51938442492239e+000,3.16979000000000e-012,0.00000000000000e+000
6.30957344480194e+002,2.23547167964157e+002,2.22970025713001e+000,3.16979000000000e-012,0.00000000000000e+000
7.94328234724283e+002,2.24031583386098e+002,6.03801324005646e+000,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+003,2.24771547089093e+002,1.00555454308981e+001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+003,2.25874466713395e+002,1.44028691469048e+001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+003,2.27465171583690e+002,1.91569655127415e+001,3.16979000000000e-012,0.00000000000000e+000
1.99526231496888e+003,2.29659441626487e+002,2.43394786961304e+001,3.16979000000000e-012,0.00000000000000e+000
2.51188643150959e+003,2.32518262174744e+002,2.99272762141279e+001,3.16979000000000e-012,0.00000000000000e+000
3.16227766016839e+003,2.36004945981050e+002,3.59090825441271e+001,3.16979000000000e-012,0.00000000000000e+000
3.98107170553498e+003,2.39994192665512e+002,4.23851266885052e+001,3.16979000000000e-012,0.00000000000000e+000
5.01187233627273e+003,2.44369045295427e+002,4.96532974008110e+001,3.16979000000000e-012,0.00000000000000e+000
6.30957344480195e+003,2.49173481607811e+002,5.82090684459657e+001,3.16979000000000e-012,0.00000000000000e+000
7.94328234724283e+003,2.54741627999693e+002,6.86481579305485e+001,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+004,2.61764488366162e+002,8.15233214003588e+001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+004,2.71317053250559e+002,9.71877979449620e+001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+004,2.84864181506169e+002,1.15597025476098e+002,3.16979000000000e-012,0.00000000000000e+000
1.99526231496889e+004,3.04194774757804e+002,1.36018717213632e+002,3.16979000000000e-012,0.00000000000000e+000
2.51188643150959e+004,3.31151144797822e+002,1.56661410175974e+002,3.16979000000000e-012,0.00000000000000e+000
3.16227766016839e+004,3.66997765276274e+002,1.74392685687391e+002,3.16979000000000e-012,0.00000000000000e+000
3.98107170553498e+004,4.11445852747605e+002,1.84930569721923e+002,3.16979000000000e-012,0.00000000000000e+000
5.01187233627274e+004,4.61803158145464e+002,1.83886156474382e+002,3.16979000000000e-012,0.00000000000000e+000
6.30957344480195e+004,5.13099230166047e+002,1.68440895532355e+002,3.16979000000000e-012,0.00000000000000e+000
7.94328234724284e+004,5.59557941617347e+002,1.38558846708603e+002,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+005,5.96514093584332e+002,9.66979847868175e+001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+005,6.21361966127157e+002,4.63218818060094e+001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+005,6.33128340162234e+002,-9.50427512758017e+000,3.16979000000000e-012,0.00000000000000e+000
1.99526231496889e+005,6.31394478689452e+002,-6.85686541078111e+001,3.16979000000000e-012,0.00000000000000e+000
2.51188643150959e+005,6.15434690021930e+002,-1.29046929696401e+002,3.16979000000000e-012,0.00000000000000e+000
3.16227766016839e+005,5.84039255005299e+002,-1.88565141817031e+002,3.16979000000000e-012,0.00000000000000e+000
3.98107170553499e+005,5.36186243422196e+002,-2.43319089169679e+002,3.16979000000000e-012,0.00000000000000e+000
5.01187233627274e+005,4.72463213495346e+002,-2.87894345067798e+002,3.16979000000000e-012,0.00000000000000e+000
6.30957344480196e+005,3.96569088769318e+002,-3.16430007405963e+002,3.16979000000000e-012,0.00000000000000e+000
7.94328234724285e+005,3.15578602214024e+002,-3.25030689954915e+002,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+006,2.38063477967015e+002,-3.13931778619365e+002,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+006,1.71032081677410e+002,-2.87563030753790e+002,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+006,1.17906447026186e+002,-2.52431613507216e+002,3.16979000000000e-012,0.00000000000000e+000
1.99526231496889e+006,7.86200682038711e+001,-2.14604461770025e+002,3.16979000000000e-012,0.00000000000000e+000
2.51188643150959e+006,5.10266830069233e+001,-1.78320453596531e+002,3.16979000000000e-012,0.00000000000000e+000
3.16227766016839e+006,3.23387340232275e+001,-1.45864255561323e+002,3.16979000000000e-012,0.00000000000000e+000
3.98107170553499e+006,1.99917382894700e+001,-1.18071923827579e+002,3.16979000000000e-012,0.00000000000000e+000
5.01187233627275e+006,1.19670789554812e+001,-9.49197781937421e+001,3.16979000000000e-012,0.00000000000000e+000
6.30957344480196e+006,6.80721197193227e+000,-7.59656996874402e+001,3.16979000000000e-012,0.00000000000000e+000
7.94328234724285e+006,3.51232561425606e+000,-6.06174482563971e+001,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+007,1.41780018421648e+000,-4.82736337583558e+001,3.16979000000000e-012,0.00000000000000e+000
1.25892541179417e+007,9.03975238279931e-002,-3.83873826432278e+001,3.16979000000000e-012,0.00000000000000e+000
1.58489319246112e+007,-7.48795954316925e-001,-3.04882987248806e+001,3.16979000000000e-012,0.00000000000000e+000
1.99526231496889e+007,-1.27783593793505e+000,-2.41840469907097e+001,3.16979000000000e-012,0.00000000000000e+000
